date,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS,year,month,day
2011-12-20,95.445625,994.270729167,15.8559722222,2.30440972222,14.6323263889,44.17,SW,2011.0,12.0,20.0
2011-12-21,91.9033333333,1003.1140625,23.5395138889,4.17333333333,10.4929513889,31.56,W,2011.0,12.0,21.0
2011-12-22,98.8679513889,1007.0775,10.9240972222,6.45739583333,11.6183680556,34.69,SW,2011.0,12.0,22.0
2011-12-23,97.3788541667,1004.97506944,11.9563888889,8.03274305556,16.2385416667,52.82,SW,2011.0,12.0,23.0
2011-12-24,90.6623611111,1006.55381944,32.4921180556,4.91260416667,16.1097222222,77.55,SW,2011.0,12.0,24.0
2011-12-25,94.9762152778,1015.01340278,11.010625,6.38034722222,19.1026736111,51.8,SW,2011.0,12.0,25.0
2011-12-26,98.3259722222,1019.99263889,14.1111805556,8.75635416667,17.4463888889,50.82,SW,2011.0,12.0,26.0
2011-12-27,88.1106944444,1021.78572917,11.1590625,7.90753472222,13.6263541667,46.44,SW,2011.0,12.0,27.0
2011-12-28,86.7550694444,1010.10388889,28.3227083333,6.27173611111,17.5314930556,58.61,SW,2011.0,12.0,28.0
2011-12-29,87.1498611111,1000.3265625,17.8393055556,4.81878472222,23.9076388889,62.77,SW,2011.0,12.0,29.0
2011-12-30,89.0327777778,996.397916667,37.1213888889,3.55923611111,14.9986805556,51.8,W,2011.0,12.0,30.0
2011-12-31,94.9195486111,997.840347222,16.3725694444,4.07003472222,11.5312152778,30.2,SW,2011.0,12.0,31.0
2012-01-01,97.2881944444,994.743888889,19.2868402778,10.5423958333,18.2528472222,65.9,SW,2012.0,1.0,1.0
2012-01-02,90.9842361111,994.151145833,23.2554861111,7.57246527778,15.6313194444,59.93,SW,2012.0,1.0,2.0
2012-01-03,85.9997569444,993.5365625,12.5377430556,5.78444444444,27.1916319444,85.13,SW,2012.0,1.0,3.0
2012-01-04,83.7015972222,994.633576389,28.5218055556,4.95538194444,23.8402430556,88.0,SW,2012.0,1.0,4.0
2012-01-05,83.9276041667,976.5928125,29.195625,5.42611111111,26.4415972222,94.39,W,2012.0,1.0,5.0
2012-01-06,87.7634027778,999.207013889,33.0828125,4.72017361111,15.4034027778,52.82,NW,2012.0,1.0,6.0
2012-01-07,92.1840625,999.742847222,22.6873611111,4.92864583333,19.0772916667,50.82,W,2012.0,1.0,7.0
2012-01-08,90.8997569444,1005.15378472,23.9789930556,5.19920138889,13.27375,42.78,W,2012.0,1.0,8.0
2012-01-09,97.1152083333,1011.88434028,16.7319791667,5.841875,12.7746180556,40.26,W,2012.0,1.0,9.0
2012-01-10,94.7763541667,1018.43965278,29.6248958333,5.29083333333,11.8778819444,29.57,SW,2012.0,1.0,10.0
2012-01-11,94.0495138889,1017.33600694,15.5434375,6.93600694444,14.9912152778,46.44,SW,2012.0,1.0,11.0
2012-01-12,95.049375,1007.74802083,11.4367361111,6.15079861111,21.6526388889,71.24,SW,2012.0,1.0,12.0
2012-01-13,85.8626388889,1010.74055556,50.3575694444,3.58277777778,15.4627430556,52.82,NW,2012.0,1.0,13.0
2012-01-14,88.5026388889,1014.09329861,41.7787152778,2.56038194444,8.78986111111,31.21,NW,2012.0,1.0,14.0
2012-01-15,96.1910416667,1014.95246528,37.0607638889,-0.361215277778,1.18635416667,11.76,,2012.0,1.0,15.0
2012-01-16,85.9238541667,1016.01128472,54.6122569444,0.229895833333,0.477673611111,6.67,,2012.0,1.0,16.0
2012-01-17,84.2958680556,1017.15930556,53.2870833333,-0.2165625,3.76725694444,23.16,,2012.0,1.0,17.0
2012-01-18,85.0780208333,1012.920625,47.0432291667,1.18920138889,14.7364930556,48.97,SW,2012.0,1.0,18.0
2012-01-19,96.812369338,1001.2054007,15.509825784,4.06383275261,14.3718118467,44.17,SW,2012.0,1.0,19.0
2012-01-20,90.4824913495,998.154221453,53.8034948097,2.66148788927,15.4756055363,67.58,W,2012.0,1.0,20.0
2012-01-21,91.975625,991.693993056,18.6764583333,3.965,19.5267361111,71.24,SW,2012.0,1.0,21.0
2012-01-22,89.4632638889,990.204861111,15.8978125,4.7140625,22.2355208333,64.29,W,2012.0,1.0,22.0
2012-01-23,92.9648958333,999.29875,27.6323611111,3.39822916667,13.3286111111,46.44,W,2012.0,1.0,23.0
2012-01-24,92.8595486111,1006.37222222,46.7431597222,2.2575,7.19048611111,23.53,W,2012.0,1.0,24.0
2012-01-25,92.7679166667,1009.74673611,63.2589583333,1.33097222222,7.28427083333,28.97,E,2012.0,1.0,25.0
2012-01-26,80.7488194444,1005.24770833,62.9678472222,0.802638888889,15.2674652778,51.8,SE,2012.0,1.0,26.0
2012-01-27,90.996875,1009.08083333,50.6803472222,2.53784722222,9.25003472222,30.86,SE,2012.0,1.0,27.0
2012-01-28,90.5544097222,1016.63361111,58.9799305556,0.196180555556,8.64739583333,33.44,E,2012.0,1.0,28.0
2012-01-29,88.0730555556,1018.68097222,18.9164236111,-3.14642361111,12.0864583333,36.52,E,2012.0,1.0,29.0
2012-01-30,80.0188888889,1015.72097222,39.0691666667,-4.413125,10.8013194444,38.56,E,2012.0,1.0,30.0
2012-01-31,77.5105208333,1016.47388889,82.3681944444,-7.02840277778,15.2533333333,51.8,E,2012.0,1.0,31.0
2012-02-01,59.92375,1021.84413194,92.4414930556,-7.56989583333,16.964375,57.35,E,2012.0,2.0,1.0
2012-02-02,62.9810763889,1023.81461806,94.6584722222,-9.18392361111,11.5490972222,38.56,E,2012.0,2.0,2.0
2012-02-03,79.8215972222,1024.94930556,56.2165277778,-7.49635416667,4.28121527778,17.82,W,2012.0,2.0,3.0
2012-02-04,73.6954861111,1027.02204861,82.3076041667,-7.48493055556,4.78892361111,22.98,E,2012.0,2.0,4.0
2012-02-05,69.5011458333,1021.72725694,96.6215972222,-7.76184027778,7.10361111111,23.53,E,2012.0,2.0,5.0
2012-02-06,67.1015277778,1023.77076389,95.1582291667,-8.96020833333,8.04940972222,26.8,E,2012.0,2.0,6.0
2012-02-07,73.1451388889,1028.3709375,67.6361805556,-9.98864583333,11.698125,46.44,E,2012.0,2.0,7.0
2012-02-08,76.5973793103,1027.97675862,96.6265862069,-4.71862068966,15.1171724138,61.32,E,2012.0,2.0,8.0
2012-02-09,80.0565625,1025.0834375,56.0005208333,-3.5571875,9.57333333333,47.25,NE,2012.0,2.0,9.0
2012-02-10,71.5523611111,1028.516875,110.733368056,-6.84920138889,12.4332291667,38.03,E,2012.0,2.0,10.0
2012-02-11,74.9534027778,1024.84440972,66.9595138889,-5.82690972222,5.80451388889,34.69,E,2012.0,2.0,11.0
2012-02-12,81.2267361111,1018.81253472,37.0425,-4.4290625,7.97256944444,26.55,SW,2012.0,2.0,12.0
2012-02-13,98.6588194444,1008.01652778,29.0596527778,-0.332916666667,9.52517361111,24.73,SW,2012.0,2.0,13.0
2012-02-14,96.2409722222,1000.63236111,33.0089236111,1.73923611111,11.3650694444,36.52,W,2012.0,2.0,14.0
2012-02-15,87.9560069444,996.419861111,40.7870833333,3.08951388889,16.1355555556,57.35,NW,2012.0,2.0,15.0
2012-02-16,97.697385159,1008.65706714,38.2154416961,2.34416961131,10.5448409894,38.03,W,2012.0,2.0,16.0
2012-02-17,94.5431944444,1006.88024306,46.6804513889,4.46305555556,12.8242361111,36.52,W,2012.0,2.0,17.0
2012-02-18,96.0829861111,999.009027778,21.0426388889,5.77350694444,19.7821875,54.99,SW,2012.0,2.0,18.0
2012-02-19,91.033125,1002.49482639,64.1322916667,1.68388888889,13.5154513889,44.17,W,2012.0,2.0,19.0
2012-02-20,89.4930258303,1019.09154982,93.7134317343,0.18147601476,12.6143911439,37.51,SW,2012.0,2.0,20.0
2012-02-21,84.4817692308,1014.68661538,58.9217692308,3.43053846154,18.949,42.78,SW,2012.0,2.0,21.0
2012-02-22,75.065,1010.81663158,111.821368421,6.00115789474,23.2480526316,61.32,SW,2012.0,2.0,22.0
2012-02-23,99.6171527778,1006.37854167,25.1719444444,6.57128472222,18.8536458333,58.61,SW,2012.0,2.0,23.0
2012-02-24,99.6140625,1009.26506944,24.5514236111,8.05072916667,16.5828819444,46.44,W,2012.0,2.0,24.0
2012-02-25,92.6517361111,1010.26604167,73.8823611111,4.31295138889,12.0663194444,39.67,W,2012.0,2.0,25.0
2012-02-26,86.8959375,1011.73128472,70.6951041667,4.7215625,7.53520833333,24.32,W,2012.0,2.0,26.0
2012-02-27,93.0622222222,1011.6478125,48.2926736111,4.07034722222,12.0984722222,42.78,SW,2012.0,2.0,27.0
2012-02-28,99.8,1008.78152778,25.8904513889,7.00423611111,13.0393402778,38.03,W,2012.0,2.0,28.0
2012-02-29,99.8,1012.000625,33.0788194444,8.86993055556,8.07020833333,24.73,W,2012.0,2.0,29.0
2012-03-01,97.6425,1013.24163194,41.5488541667,7.635,6.28690972222,27.31,W,2012.0,3.0,1.0
2012-03-02,91.4355208333,1014.65597222,118.334652778,8.07125,6.57246527778,26.8,E,2012.0,3.0,2.0
2012-03-03,91.9126388889,1010.85114583,44.5307986111,6.37951388889,8.238125,25.38,SE,2012.0,3.0,3.0
2012-03-04,89.0190625,1007.20545139,81.1232986111,8.12142361111,6.84875,28.39,SW,2012.0,3.0,4.0
2012-03-05,80.2964236111,1003.0528125,65.5339236111,5.98597222222,11.3534375,43.46,E,2012.0,3.0,5.0
2012-03-06,69.1344250871,1012.51108014,150.98543554,6.07003484321,7.24487804878,35.13,SE,2012.0,3.0,6.0
2012-03-07,82.8420833333,1006.45180556,58.0959375,3.74201388889,14.5455902778,57.35,SW,2012.0,3.0,7.0
2012-03-08,84.2070486111,1011.79590278,125.924444444,4.91298611111,10.7664930556,35.13,NW,2012.0,3.0,8.0
2012-03-09,81.531875,1022.33666667,121.559201389,5.95670138889,14.0875694444,43.46,SW,2012.0,3.0,9.0
2012-03-10,93.8576388889,1019.90545139,30.8322916667,7.51729166667,12.8256944444,32.28,W,2012.0,3.0,10.0
2012-03-11,88.8201388889,1020.24854167,67.8118402778,7.83739583333,9.62208333333,31.92,W,2012.0,3.0,11.0
2012-03-12,92.8385763889,1019.14798611,65.1118402778,7.03690972222,9.58927083333,34.69,NW,2012.0,3.0,12.0
2012-03-13,83.0517708333,1020.75267361,35.7272569444,6.98243055556,7.27836805556,23.92,NW,2012.0,3.0,13.0
2012-03-14,78.5877430556,1019.78197917,40.3472569444,6.07836805556,5.13329861111,19.04,W,2012.0,3.0,14.0
2012-03-15,71.9049305556,1015.17833333,192.471458333,8.62989583333,5.43038194444,25.83,SE,2012.0,3.0,15.0
2012-03-16,72.6254166667,1007.41006944,187.084131944,10.4045833333,7.83934027778,40.26,SW,2012.0,3.0,16.0
2012-03-17,81.163125,1003.03159722,116.334652778,8.97260416667,9.20965277778,30.53,SW,2012.0,3.0,17.0
2012-03-18,83.2956944444,1001.82586806,32.8429166667,7.48322916667,11.9745486111,45.66,SW,2012.0,3.0,18.0
2012-03-19,72.6722222222,1016.45388889,187.58625,6.154375,8.58118055556,32.66,W,2012.0,3.0,19.0
2012-03-20,70.7956597222,1021.64878472,168.113611111,7.88652777778,13.1159722222,43.46,SW,2012.0,3.0,20.0
2012-03-21,74.8707291667,1023.38336806,166.451215278,11.1545486111,5.58305555556,19.78,SW,2012.0,3.0,21.0
2012-03-22,79.4998611111,1020.41420139,206.590104167,11.6933333333,6.10215277778,31.56,E,2012.0,3.0,22.0
2012-03-23,72.9320833333,1015.74371528,207.597986111,12.2887847222,5.43045138889,31.21,E,2012.0,3.0,23.0
2012-03-24,74.3164930556,1015.37756944,181.409444444,12.4830555556,4.73996527778,26.55,,2012.0,3.0,24.0
2012-03-25,73.5004,1019.87963636,226.883963636,9.7124,5.3536,28.97,NW,2012.0,3.0,25.0
2012-03-26,73.2434027778,1023.14881944,221.975590278,8.77875,5.09378472222,22.8,W,2012.0,3.0,26.0
2012-03-27,68.619375,1021.84979167,196.616701389,10.5201041667,6.99319444444,28.11,W,2012.0,3.0,27.0
2012-03-28,69.1561111111,1017.31975694,228.592534722,11.7594097222,8.6565625,35.58,W,2012.0,3.0,28.0
2012-03-29,81.8144791667,1008.72399306,59.6928472222,7.78475694444,14.0929513889,47.25,NW,2012.0,3.0,29.0
2012-03-30,91.1739236111,1004.10548611,71.0969444444,7.37145833333,14.1229513889,43.46,NW,2012.0,3.0,30.0
2012-03-31,77.0088888889,999.894027778,123.410972222,5.48934027778,14.6386111111,52.82,NW,2012.0,3.0,31.0
2012-04-01,76.4556597222,1003.89864583,105.994131944,3.69378472222,11.5915625,46.44,W,2012.0,4.0,1.0
2012-04-02,79.4398611111,997.409791667,106.757291667,6.91180555556,8.81090277778,31.92,W,2012.0,4.0,2.0
2012-04-03,72.3544444444,991.384236111,152.714618056,9.72465277778,5.90451388889,29.27,E,2012.0,4.0,3.0
2012-04-04,93.4262152778,995.778541667,71.1061805556,5.16125,12.7490277778,40.26,E,2012.0,4.0,4.0
2012-04-05,85.6656944444,1005.44559028,58.4536111111,3.98600694444,12.7067013889,40.26,E,2012.0,4.0,5.0
2012-04-06,69.9288541667,999.580173611,194.2521875,5.53677083333,8.63163194444,38.56,W,2012.0,4.0,6.0
2012-04-07,65.0990625,994.639895833,191.106388889,4.09954861111,11.0147569444,42.12,NW,2012.0,4.0,7.0
2012-04-08,55.4462847222,1000.35402778,221.732152778,4.26489583333,7.91145833333,35.58,W,2012.0,4.0,8.0
2012-04-09,88.8671875,989.185590278,54.774375,6.36961805556,14.5453125,43.46,SW,2012.0,4.0,9.0
2012-04-10,87.559375,981.479479167,61.6183333333,9.73993055556,14.2653125,57.35,SW,2012.0,4.0,10.0
2012-04-11,80.1690277778,985.446423611,201.258368056,8.41354166667,9.83923611111,37.01,SW,2012.0,4.0,11.0
2012-04-12,82.5151388889,989.1584375,141.238020833,7.44111111111,4.76725694444,34.69,W,2012.0,4.0,12.0
2012-04-13,85.32,992.087326389,203.327083333,6.93708333333,4.46875,26.31,W,2012.0,4.0,13.0
2012-04-14,81.2190277778,992.841840278,178.830520833,7.38291666667,4.56833333333,20.88,NW,2012.0,4.0,14.0
2012-04-15,78.5838541667,999.221180556,121.224756944,6.05059027778,11.9591666667,40.86,NW,2012.0,4.0,15.0
2012-04-16,72.0817013889,1007.06663194,181.407986111,4.55701388889,8.71815972222,40.26,NW,2012.0,4.0,16.0
2012-04-17,58.4879166667,997.260416667,238.417743056,6.03166666667,12.1909027778,51.8,SW,2012.0,4.0,17.0
2012-04-18,70.4513888889,982.704756944,222.348645833,8.52142361111,14.5505555556,53.88,SW,2012.0,4.0,18.0
2012-04-19,68.6247916667,978.587083333,178.562083333,9.74347222222,12.1726736111,48.09,SE,2012.0,4.0,19.0
2012-04-20,69.9770833333,982.747951389,249.965659722,9.92739583333,9.68229166667,39.11,SW,2012.0,4.0,20.0
2012-04-21,82.7741319444,986.011388889,151.900069444,7.555625,10.3755208333,48.09,SW,2012.0,4.0,21.0
2012-04-22,84.7540972222,991.057604167,136.691458333,7.07340277778,12.9781597222,51.8,SW,2012.0,4.0,22.0
2012-04-23,73.4413541667,989.421354167,205.926701389,8.65666666667,14.0705902778,46.44,SW,2012.0,4.0,23.0
2012-04-24,77.3336805556,983.607986111,166.447708333,9.20135416667,9.01347222222,38.03,SE,2012.0,4.0,24.0
2012-04-25,79.4638888889,987.528229167,211.808784722,9.68802083333,14.7735416667,53.88,SW,2012.0,4.0,25.0
2012-04-26,70.8258333333,990.857465278,155.033854167,11.9210763889,21.6567013889,69.36,SW,2012.0,4.0,26.0
2012-04-27,68.8992013889,1002.12895833,186.8990625,12.6125347222,13.8778125,48.09,SW,2012.0,4.0,27.0
2012-04-28,74.690625,1001.42232639,234.356944444,16.4671875,9.02020833333,37.51,E,2012.0,4.0,28.0
2012-04-29,81.1853125,995.473645833,147.377083333,13.8429166667,11.908125,44.9,E,2012.0,4.0,29.0
2012-04-30,70.8524652778,1004.35017361,231.428645833,17.1853125,9.75388888889,52.82,E,2012.0,4.0,30.0
2012-05-01,75.3354513889,1004.42170139,176.951111111,15.2,8.99590277778,42.12,E,2012.0,5.0,1.0
2012-05-02,73.8296180556,1002.46809028,288.820798611,17.5582638889,9.35385416667,41.48,NE,2012.0,5.0,2.0
2012-05-03,80.9378819444,998.389409722,114.141666667,14.5973958333,11.6094097222,36.04,SW,2012.0,5.0,3.0
2012-05-04,73.9667361111,992.097673611,256.6196875,13.665,13.6665972222,47.25,SW,2012.0,5.0,4.0
2012-05-05,85.3125347222,994.084305556,84.4411458333,7.48006944444,9.72444444444,35.13,N,2012.0,5.0,5.0
2012-05-06,84.1219444444,999.217986111,69.0762847222,5.86416666667,11.6023263889,35.13,NE,2012.0,5.0,6.0
2012-05-07,78.1490972222,1005.21885417,218.898993056,8.85513888889,6.43013888889,21.48,NW,2012.0,5.0,7.0
2012-05-08,67.5570138889,1000.64322917,256.658472222,13.8947916667,10.3863541667,49.87,E,2012.0,5.0,8.0
2012-05-09,80.3721527778,999.632361111,166.224965278,16.3153472222,12.6120833333,43.46,SW,2012.0,5.0,9.0
2012-05-10,83.3198958333,1003.44215278,119.740451389,18.3328125,11.9455208333,56.14,SW,2012.0,5.0,10.0
2012-05-11,85.9067708333,1006.65041667,104.625659722,16.1179513889,13.6893402778,52.82,SW,2012.0,5.0,11.0
2012-05-12,71.38375,1019.29194444,251.830173611,8.85072916667,11.1004166667,46.44,W,2012.0,5.0,12.0
2012-05-13,65.5584375,1019.0259375,293.480555556,9.02625,5.95645833333,21.96,W,2012.0,5.0,13.0
2012-05-14,58.0740625,1005.85815972,319.364305556,11.5942708333,10.6896527778,43.46,SW,2012.0,5.0,14.0
2012-05-15,80.5395138889,996.261840278,220.538958333,8.96684027778,9.89809027778,38.56,W,2012.0,5.0,15.0
2012-05-16,77.7886458333,1005.97520833,248.564409722,7.58645833333,12.3769791667,56.14,W,2012.0,5.0,16.0
2012-05-17,64.5478125,1008.80881944,246.520763889,9.05711805556,10.0561805556,34.69,SW,2012.0,5.0,17.0
2012-05-18,60.1814236111,998.2428125,268.425694444,13.3752430556,12.4209375,48.97,E,2012.0,5.0,18.0
2012-05-19,70.1767361111,999.107604167,264.328472222,17.2739930556,7.73722222222,34.26,SW,2012.0,5.0,19.0
2012-05-20,74.7576736111,995.309583333,227.401111111,18.9751041667,6.11694444444,30.2,E,2012.0,5.0,20.0
2012-05-21,70.0215625,989.671319444,258.699340278,20.6601041667,8.36458333333,44.9,NE,2012.0,5.0,21.0
2012-05-22,62.1717361111,995.176354167,333.613993056,23.4264236111,8.57076388889,39.11,E,2012.0,5.0,22.0
2012-05-23,70.3510416667,1007.69416667,309.540243056,23.0038194444,8.33451388889,32.66,E,2012.0,5.0,23.0
2012-05-24,59.8466319444,1014.72263889,367.860659722,21.0960416667,14.1399652778,48.97,E,2012.0,5.0,24.0
2012-05-25,48.0349305556,1015.37222222,371.854444444,19.1671875,15.0278472222,52.82,E,2012.0,5.0,25.0
2012-05-26,46.5593055556,1011.64038194,374.332152778,19.2386111111,11.08625,42.12,E,2012.0,5.0,26.0
2012-05-27,54.6438194444,1007.884375,282.798125,20.0035416667,4.87694444444,33.44,E,2012.0,5.0,27.0
2012-05-28,58.4881944444,1002.45493056,313.783993056,21.3388194444,5.42878472222,32.28,NW,2012.0,5.0,28.0
2012-05-29,72.0021875,1002.45486111,236.510451389,15.7251041667,9.6934375,35.58,W,2012.0,5.0,29.0
2012-05-30,72.8559027778,1005.57597222,232.958333333,14.0784375,7.24694444444,26.31,W,2012.0,5.0,30.0
2012-05-31,90.0572569444,1002.97895833,103.891840278,14.2520833333,8.066875,42.12,W,2012.0,5.0,31.0
2012-06-01,83.8052249135,1003.73093426,132.217370242,11.3528719723,10.4230795848,33.85,W,2012.0,6.0,1.0
2012-06-02,69.4851736111,1003.90461806,246.659791667,10.9915277778,8.27472222222,29.27,W,2012.0,6.0,2.0
2012-06-03,89.5702777778,997.429652778,71.0226041667,7.45496527778,6.16166666667,31.56,E,2012.0,6.0,3.0
2012-06-04,93.7221875,998.261319444,90.1973611111,8.21850694444,6.93447916667,32.28,SW,2012.0,6.0,4.0
2012-06-05,75.5825347222,1004.48006944,225.776458333,10.2590972222,8.65291666667,25.16,W,2012.0,6.0,5.0
2012-06-06,86.5110416667,995.616979167,115.906597222,11.0682638889,8.17690972222,30.2,E,2012.0,6.0,6.0
2012-06-07,77.4970486111,992.116041667,259.427534722,16.7200694444,9.9803125,32.66,SW,2012.0,6.0,7.0
2012-06-08,76.5407638889,992.646875,310.164479167,16.4183680556,16.1266319444,65.9,SW,2012.0,6.0,8.0
2012-06-09,67.4766319444,998.451041667,253.700451389,13.3543055556,19.7062152778,65.9,SW,2012.0,6.0,9.0
2012-06-10,65.7618055556,998.071145833,321.542673611,15.1925,11.9287152778,35.13,SW,2012.0,6.0,10.0
2012-06-11,65.5870833333,991.750729167,257.578576389,16.7672569444,6.97357638889,32.28,SE,2012.0,6.0,11.0
2012-06-12,86.6415438596,991.523649123,129.453192982,14.4877192982,6.32701754386,28.97,W,2012.0,6.0,12.0
2012-06-13,75.8247222222,1001.18461806,232.669722222,12.2772569444,7.11152777778,26.07,W,2012.0,6.0,13.0
2012-06-14,70.8654741379,1006.93443966,136.84875,13.2735775862,4.06771551724,18.57,W,2012.0,6.0,14.0
2012-06-15,85.7018118467,1002.89146341,123.108013937,13.9434843206,9.60153310105,31.92,E,2012.0,6.0,15.0
2012-06-16,92.1815625,1001.41951389,113.498229167,15.1020833333,12.3442361111,53.88,SW,2012.0,6.0,16.0
2012-06-17,76.0479861111,1007.11315972,269.499861111,16.0849652778,15.2439236111,46.44,SW,2012.0,6.0,17.0
2012-06-18,79.145625,1003.71079861,214.895173611,16.0947916667,10.0261111111,58.61,W,2012.0,6.0,18.0
2012-06-19,74.5651219512,1008.31376307,223.648885017,16.9808362369,5.23651567944,27.57,,2012.0,6.0,19.0
2012-06-20,84.0460763889,1003.67802083,136.993368056,16.6918055556,9.75451388889,32.66,NE,2012.0,6.0,20.0
2012-06-21,85.4574305556,999.915243056,136.544166667,16.5975694444,11.2818055556,35.58,E,2012.0,6.0,21.0
2012-06-22,74.4316319444,1003.14243056,272.299131944,16.1413888889,18.0270486111,71.24,SW,2012.0,6.0,22.0
2012-06-23,66.6846527778,1008.87958333,300.426805556,15.7112847222,16.6787847222,48.09,SW,2012.0,6.0,23.0
2012-06-24,81.1062847222,1000.70565972,102.724236111,13.8604861111,15.2208333333,77.55,SW,2012.0,6.0,24.0
2012-06-25,85.6030902778,1000.85621528,160.905416667,13.0320833333,16.1651736111,49.87,W,2012.0,6.0,25.0
2012-06-26,78.2083333333,1008.23680556,219.217569444,14.4745486111,10.6780208333,40.86,W,2012.0,6.0,26.0
2012-06-27,87.6545296167,1005.35080139,129.16554007,16.2119860627,8.41797909408,37.51,W,2012.0,6.0,27.0
2012-06-28,75.2529861111,999.131388889,299.245555556,21.886875,7.815625,36.52,SE,2012.0,6.0,28.0
2012-06-29,79.8386805556,996.086875,184.377118056,21.7941666667,11.1123611111,34.69,SW,2012.0,6.0,29.0
2012-06-30,75.2082291667,999.861319444,311.687430556,19.9775,11.2745138889,46.44,SW,2012.0,6.0,30.0
2012-07-01,73.2906944444,1002.86684028,242.221805556,17.0131597222,12.3862847222,42.78,SW,2012.0,7.0,1.0
2012-07-02,71.0029861111,1008.070625,227.267361111,16.0702777778,7.10100694444,26.31,SW,2012.0,7.0,2.0
2012-07-03,67.8862847222,1005.79451389,315.548090278,19.6193402778,3.89684027778,22.98,,2012.0,7.0,3.0
2012-07-04,66.2776388889,1002.31517361,248.6659375,22.5472569444,6.63663194444,21.79,E,2012.0,7.0,4.0
2012-07-05,76.0927430556,999.022638889,230.548923611,22.0755555556,9.79795138889,42.78,E,2012.0,7.0,5.0
2012-07-06,78.5715277778,997.713576389,200.102326389,20.5752777778,10.4053472222,40.26,SW,2012.0,7.0,6.0
2012-07-07,72.5173263889,1000.15454861,291.476909722,20.1403819444,6.96847222222,50.82,SE,2012.0,7.0,7.0
2012-07-08,87.0488541667,995.055798611,135.861076389,17.4213194444,11.0403819444,52.82,SW,2012.0,7.0,8.0
2012-07-09,81.2588194444,997.988125,244.945625,16.5524652778,18.8672916667,57.35,SW,2012.0,7.0,9.0
2012-07-10,80.6517361111,999.698159722,253.310972222,17.5281597222,12.1919791667,38.03,SW,2012.0,7.0,10.0
2012-07-11,80.031184669,998.380348432,195.24630662,15.1760278746,16.3691289199,48.09,SW,2012.0,7.0,11.0
2012-07-12,82.5744791667,999.189479167,195.775,13.1523958333,14.879375,44.17,SW,2012.0,7.0,12.0
2012-07-13,87.3176388889,993.480763889,147.779270833,14.0464583333,9.37041666667,40.86,SW,2012.0,7.0,13.0
2012-07-14,89.4967708333,990.626458333,139.985347222,14.3155555556,14.4110416667,49.87,SW,2012.0,7.0,14.0
2012-07-15,80.1180208333,999.941666667,268.223854167,15.1487847222,8.43961805556,28.97,W,2012.0,7.0,15.0
2012-07-16,85.8640277778,1007.49645833,178.776597222,13.1750694444,16.4361458333,48.97,SW,2012.0,7.0,16.0
2012-07-17,88.3049305556,1006.18989583,211.089027778,15.9069444444,12.29375,35.58,W,2012.0,7.0,17.0
2012-07-18,80.8146527778,1001.26559028,232.900138889,17.5599652778,16.8567361111,59.93,SW,2012.0,7.0,18.0
2012-07-19,88.1972916667,994.275694444,168.247708333,14.4159027778,16.8345138889,62.77,SW,2012.0,7.0,19.0
2012-07-20,74.6456597222,1002.03378472,258.419166667,14.6370486111,10.6877777778,34.26,W,2012.0,7.0,20.0
2012-07-21,74.94,1009.29493056,181.7803125,13.4467708333,5.99402777778,23.53,W,2012.0,7.0,21.0
2012-07-22,68.2994791667,1015.80236111,257.540902778,15.4866319444,4.10326388889,18.46,W,2012.0,7.0,22.0
2012-07-23,57.7288541667,1014.4490625,354.319305556,19.6988541667,7.16659722222,31.92,SE,2012.0,7.0,23.0
2012-07-24,56.7710416667,1007.91326389,337.653680556,22.5679513889,8.71944444444,38.56,E,2012.0,7.0,24.0
2012-07-25,57.8801736111,1002.85927083,323.617326389,25.2093055556,4.95614583333,22.98,W,2012.0,7.0,25.0
2012-07-26,67.3453125,1005.68052083,332.362430556,22.5512152778,6.87076388889,26.07,NW,2012.0,7.0,26.0
2012-07-27,69.0322916667,1000.04413194,309.010277778,23.2444444444,9.39461805556,39.67,E,2012.0,7.0,27.0
2012-07-28,87.3747569444,995.949444444,126.554791667,18.6748611111,6.80368055556,30.2,W,2012.0,7.0,28.0
2012-07-29,78.3629513889,998.931423611,215.862465278,17.0665972222,10.7401736111,45.66,W,2012.0,7.0,29.0
2012-07-30,78.0096875,1003.19590278,216.424930556,14.045625,11.7488194444,49.87,SW,2012.0,7.0,30.0
2012-07-31,72.6108680556,1005.48003472,173.993159722,15.0954166667,9.86256944444,34.26,SW,2012.0,7.0,31.0
2012-08-01,63.6665625,1002.3734375,332.798402778,21.5817361111,9.19277777778,42.78,SE,2012.0,8.0,1.0
2012-08-02,73.4108333333,999.412708333,229.281944444,20.5290972222,11.6973958333,64.29,SW,2012.0,8.0,2.0
2012-08-03,71.8290972222,1003.28260417,272.853854167,19.6152430556,7.68743055556,35.58,,2012.0,8.0,3.0
2012-08-04,79.3324652778,1001.52864583,257.418020833,18.4071180556,9.14920138889,44.17,SW,2012.0,8.0,4.0
2012-08-05,79.0253819444,997.765763889,205.700486111,19.4160416667,5.95184027778,28.68,SE,2012.0,8.0,5.0
2012-08-06,82.6180208333,997.433611111,200.279097222,17.2296180556,13.6154513889,58.61,SW,2012.0,8.0,6.0
2012-08-07,83.6752430556,1005.64274306,133.338506944,14.9423958333,15.8979166667,47.25,SW,2012.0,8.0,7.0
